Lake Name,County,State,SurveyName,Contributor Name,Year,Month,Day,Date,Approx Time of Day,Elapsed Time (sec),Surface Water Temperature (oF),Conductivity (µS/cm),Latitude,Longitude,Location Name,Notes
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:06:30,700,86.5,296,42.08566,-85.82512,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:06:40,710,86.4,295,42.08556,-85.82516,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:06:50,720,86.5,296,42.08547,-85.82519,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:07:00,730,86.7,297,42.08538,-85.82522,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:07:10,740,86.7,297,42.08529,-85.82524,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:07:20,750,86.9,297,42.08519,-85.82526,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:07:30,760,86.9,297,42.08509,-85.82527,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:07:40,770,86.9,297,42.085,-85.82527,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:07:50,780,86.9,297,42.0849,-85.82528,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:08:00,790,86.9,297,42.08479,-85.82527,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:08:10,800,87.1,297,42.0847,-85.82527,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:08:20,810,87.1,297,42.08459,-85.82528,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:08:30,820,87.1,297,42.08449,-85.82526,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:08:40,830,87.1,296,42.0844,-85.82523,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:08:50,840,87.1,297,42.08431,-85.82516,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:09:00,850,87.3,297,42.08424,-85.82507,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:09:10,860,87.3,298,42.08417,-85.82497,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:09:20,870,87.1,298,42.08408,-85.8249,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:09:30,880,87.1,298,42.08398,-85.82485,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:09:40,890,87.1,299,42.0839,-85.82479,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:09:50,900,87.1,298,42.08383,-85.82471,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:10:00,910,87.1,300,42.08377,-85.82463,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:10:10,920,87.3,301,42.0837,-85.82464,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:10:20,930,87.3,301,42.08365,-85.82473,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:10:30,940,87.3,301,42.08368,-85.82481,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:10:40,950,87.4,299,42.08371,-85.82484,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:10:50,960,87.1,299,42.08372,-85.8249,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:11:00,970,87.3,299,42.0838,-85.82494,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:11:10,980,87.3,299,42.08376,-85.82492,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:11:20,990,87.1,300,42.08379,-85.82501,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:11:30,1000,87.1,300,42.08382,-85.8251,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:11:40,1010,87.1,300,42.08383,-85.8252,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:11:50,1020,87.3,301,42.08386,-85.82532,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:12:00,1030,87.3,301,42.08389,-85.82542,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:12:10,1040,87.3,300,42.0839,-85.82554,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:12:20,1050,87.3,297,42.08393,-85.82565,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:12:30,1060,87.1,297,42.08398,-85.82575,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:12:40,1070,87.3,296,42.08404,-85.82585,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:12:50,1080,87.4,293,42.08407,-85.82597,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:13:00,1090,87.6,292,42.08402,-85.82608,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:13:10,1100,87.6,294,42.08395,-85.82618,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:13:20,1110,87.8,293,42.08389,-85.82628,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:13:30,1120,87.6,292,42.08384,-85.8264,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:13:40,1130,88,290,42.0838,-85.82653,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:13:50,1140,88,290,42.08376,-85.82666,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:14:00,1150,87.6,291,42.08373,-85.8268,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:14:10,1160,87.3,291,42.08372,-85.82693,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:14:20,1170,87.3,291,42.08375,-85.82706,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:14:30,1180,87.4,291,42.08377,-85.82719,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:14:40,1190,87.6,290,42.08379,-85.82732,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:14:50,1200,87.6,289,42.08381,-85.82745,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:15:00,1210,87.4,291,42.08385,-85.82757,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:15:10,1220,87.3,290,42.08391,-85.82767,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:15:20,1230,87.1,289,42.08397,-85.82776,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:15:30,1240,87.3,291,42.08405,-85.82781,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:15:40,1250,87.4,294,42.08414,-85.82782,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:15:50,1260,87.8,296,42.08423,-85.82782,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:16:00,1270,87.4,296,42.08434,-85.82781,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:16:10,1280,87.3,296,42.08444,-85.82781,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:16:20,1290,87.4,296,42.08454,-85.82781,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:16:30,1300,87.3,296,42.08464,-85.82782,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:16:40,1310,87.1,297,42.08474,-85.82783,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:16:50,1320,87.1,297,42.08484,-85.82786,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:17:00,1330,87.3,294,42.08493,-85.8279,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:17:10,1340,87.3,293,42.08503,-85.82795,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:17:20,1350,87.3,290,42.08513,-85.82802,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:17:30,1360,87.1,290,42.08523,-85.82809,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:17:40,1370,87.1,291,42.08533,-85.82815,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:17:50,1380,87.3,288,42.08543,-85.82821,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:18:00,1390,87.6,289,42.08552,-85.82826,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:18:10,1400,88,293,42.08562,-85.82832,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:18:20,1410,87.6,296,42.08571,-85.8284,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:18:30,1420,87.8,293,42.0858,-85.82849,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:18:40,1430,88,295,42.08588,-85.82859,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:18:50,1440,87.8,295,42.08596,-85.82868,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:19:00,1450,87.8,295,42.08604,-85.82877,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:19:10,1460,87.8,295,42.08612,-85.82887,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:19:20,1470,87.8,295,42.0862,-85.82894,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:19:30,1480,87.8,295,42.08627,-85.82903,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:19:40,1490,87.4,294,42.08634,-85.82913,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:19:50,1500,87.4,293,42.08641,-85.82923,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:20:00,1510,87.1,293,42.08648,-85.82933,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:20:10,1520,87.1,292,42.08654,-85.82943,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:20:20,1530,86.9,292,42.08661,-85.82954,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:20:30,1540,86.9,292,42.08667,-85.82964,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:20:40,1550,86.7,292,42.08673,-85.82976,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:20:50,1560,86.7,292,42.08678,-85.82987,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:21:00,1570,86.7,292,42.08683,-85.82999,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:21:10,1580,86.5,292,42.08688,-85.83012,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:21:20,1590,86.4,291,42.08693,-85.83024,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:21:30,1600,86.4,291,42.08699,-85.83037,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:21:40,1610,86.4,291,42.08704,-85.83048,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:21:50,1620,86.5,291,42.08709,-85.8306,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:22:00,1630,86.4,292,42.08714,-85.83073,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:22:10,1640,86.4,292,42.08719,-85.83085,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:22:20,1650,86.2,292,42.08723,-85.83097,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:22:30,1660,86.4,292,42.08726,-85.8311,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:22:40,1670,86.4,291,42.08729,-85.83122,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:22:50,1680,86.4,291,42.08733,-85.83134,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:23:00,1690,86.5,290,42.08736,-85.83146,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:23:10,1700,86.4,290,42.08739,-85.83158,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:23:20,1710,86.4,290,42.08743,-85.83171,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:23:30,1720,86.4,291,42.08745,-85.83184,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:23:40,1730,86.4,291,42.08747,-85.83197,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:23:50,1740,86.4,292,42.08748,-85.8321,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:24:00,1750,86.2,292,42.08749,-85.83223,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:24:10,1760,86.2,292,42.08748,-85.83237,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:24:20,1770,86.2,292,42.08749,-85.8325,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:24:30,1780,86,292,42.08749,-85.83262,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:24:40,1790,86,292,42.08749,-85.83276,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:24:50,1800,86,292,42.08748,-85.83288,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:25:00,1810,85.8,292,42.08747,-85.833,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:25:10,1820,86,293,42.08748,-85.83313,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:25:20,1830,86,293,42.08749,-85.83324,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:25:30,1840,86,293,42.08749,-85.83337,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:25:40,1850,86,293,42.0875,-85.8335,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:25:50,1860,86.2,292,42.0875,-85.83362,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:26:00,1870,86.2,292,42.08749,-85.83375,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:26:10,1880,86.2,292,42.08748,-85.83388,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:26:20,1890,86.2,292,42.0875,-85.83398,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:26:30,1900,86,293,42.0875,-85.83411,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:26:40,1910,86,293,42.08749,-85.83424,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:26:50,1920,86,293,42.08748,-85.83437,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:27:00,1930,86,293,42.08747,-85.8345,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:27:10,1940,86.2,293,42.08745,-85.83462,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:27:20,1950,86.2,293,42.08744,-85.83475,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:27:30,1960,86.2,293,42.08742,-85.83488,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:27:40,1970,86.2,293,42.08741,-85.835,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:27:50,1980,86.2,293,42.08738,-85.83512,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:28:00,1990,86.2,294,42.08736,-85.83523,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:28:10,2000,86.2,294,42.08734,-85.83536,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:28:20,2010,86.2,294,42.08731,-85.83548,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:28:30,2020,86.2,294,42.08731,-85.83561,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:28:40,2030,86.2,294,42.0873,-85.83574,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:28:50,2040,86.2,293,42.08729,-85.83588,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:29:00,2050,86.4,294,42.08728,-85.836,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:29:10,2060,86.4,294,42.08728,-85.83613,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:29:20,2070,86.4,294,42.08728,-85.83625,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:29:30,2080,86.4,294,42.08728,-85.83636,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:29:40,2090,86.4,294,42.08729,-85.83649,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:29:50,2100,86.4,293,42.0873,-85.83662,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:30:00,2110,86.5,293,42.0873,-85.83674,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:30:10,2120,86.7,293,42.08729,-85.83685,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:30:20,2130,86.5,291,42.0873,-85.83698,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:30:30,2140,86.9,290,42.08731,-85.83709,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:30:40,2150,86.9,290,42.08733,-85.83722,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:30:50,2160,86.9,290,42.08736,-85.83733,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:31:00,2170,87.1,289,42.0874,-85.83743,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:31:10,2180,87.1,289,42.08743,-85.83754,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:31:20,2190,87.4,289,42.08746,-85.83765,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:31:30,2200,87.4,289,42.0875,-85.83778,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:31:40,2210,87.3,288,42.08754,-85.8379,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:31:50,2220,87.1,289,42.08758,-85.83801,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:32:00,2230,87.1,289,42.08762,-85.83813,Main Lake,
Cedar Lake,Van Buren,Michigan,newkayakdesigncedarlakevbc,D. McLaughlin,2020,7,7,7/7/20,13:32:10,2240,87.3,288,42.08766,-85.83823,Main Lake,
